price_eur,barrio,distrito,lat,lon,energy_consumption_rating,energy_consumption_value,energy_emissions_rating,energy_emissions_value,adaptado a personas con movilidad reducida,aire acondicionado,amueblado,antigüedad,ascensor,balcón,baños,calefacción,chimenea,conservación,exterior,garaje,habitaciones,jardín,piscina,planta,portero automático,puerta blindada,sistema de seguridad,superficie construida,superficie útil,terraza,trastero,vidrios dobles,tipo_inmueble
9500000.0,Recoletos,Salamanca,40.4221164,-3.6831486,False,,False,,0.0,True,True,Desconocida,False,1.0,5,True,False,A estrenar,False,False,4.0,False,False,1.0,Portero físico,False,False,499.0,499.0,False,False,False,Otro
840000.0,Universidad-Malasaña,Centro,40.422312,-3.706137,False,,False,,0.0,False,True,Más de 50 años,False,1.0,2,True,False,En buen estado,False,False,4.0,False,False,2.0,True,False,False,109.0,95.0,False,False,False,Piso
3600000.0,Goya,Salamanca,40.4243638,-3.6705767,False,,False,,0.0,True,True,Más de 50 años,False,1.0,5,True,False,Reformado,False,False,5.0,False,False,3.0,True,True,False,379.0,379.0,False,False,False,Casa
285000.0,Opañel,Carabanchel,40.3891,-3.7199,E,151 kWh/m² año,D,31 Kg CO₂/m² año,0.0,False,True,Entre 20 y 30 años,False,False,1,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,False,60.0,60.0,False,False,False,Piso
539000.0,Rejas,San Blas,40.4420421,-3.5759197,E,152 kWh/m² año,D,30 Kg CO₂/m² año,1.0,True,True,Entre 20 y 30 años,False,False,2,True,False,Reformado,False,True,3.0,True,True,2.0,True,True,False,127.0,101.0,False,True,False,Piso
960000.0,Lista,Salamanca,40.4295857,-3.6735977,E,30 kWh/m² año,E,45 Kg CO₂/m² año,1.0,True,True,Más de 50 años,False,False,2,True,False,En buen estado,False,False,4.0,False,False,3.0,True,True,False,114.0,101.0,False,False,False,Otro
860000.0,Guindalera,Salamanca,40.4390839,-3.6613366,False,,False,,1.0,False,True,Más de 50 años,False,False,2,True,False,A reformar,False,False,5.0,False,False,1.0,Fisico,False,False,168.0,145.0,False,False,False,Piso
950000.0,Embajadores-Lavapiés,Centro,40.4129747,-3.7059398,False,,False,,0.0,True,True,Desconocida,False,False,2,True,False,En buen estado,False,False,4.0,False,False,1.0,False,True,False,192.0,179.0,False,False,False,Casa
350000.0,Lucero,Latina,40.4025977,-3.7530822,C,100 kWh/m² año,D,220 Kg CO₂/m² año,0.0,False,True,Entre 30 y 50 años,False,False,2,False,False,En buen estado,False,False,4.0,False,False,0.0,False,False,False,105.0,105.0,False,False,False,Piso
1459000.0,Goya,Salamanca,40.4241,-3.67855,D,300 kWh/m² año,D,300 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,2,False,False,En buen estado,False,False,2.0,False,False,5.0,False,False,False,97.0,97.0,False,False,False,Piso
3650000.0,Recoletos,Salamanca,40.4226281,-3.6831171,False,,False,,1.0,True,True,Entre 30 y 50 años,False,False,5,True,True,A reformar,True,True,14.0,True,True,6.0,True,True,False,342.0,290.0,False,False,False,Otro
2800000.0,El Plantío,Moncloa-Aravaca,40.4767,-3.82927,False,,False,,0.0,False,True,Entre 20 y 30 años,False,False,5,True,False,En buen estado,False,True,6.0,True,True,0.0,False,True,False,700.0,700.0,False,False,False,Casa
365000.0,Castellana,Salamanca,40.4277347,-3.685881,E,219 kWh/m² año,E,37 Kg CO₂/m² año,0.0,True,True,Entre 20 y 30 años,False,False,1,False,False,Reformado,False,False,1.0,False,False,2.0,False,False,False,30.0,26.0,False,False,False,Otro
320000.0,Las Águilas,Latina,40.377671,-3.7731945,False,,False,,0.0,False,True,Entre 20 y 30 años,False,False,2,True,False,En buen estado,False,True,4.0,False,False,1.0,False,True,False,114.0,90.0,False,False,False,Piso
455000.0,Lista,Salamanca,40.4318763,-3.6736524,False,,False,,0.0,False,True,Entre 20 y 30 años,False,False,1,False,False,Reformado,False,False,2.0,False,False,4.0,False,False,False,47.0,41.0,False,False,False,Piso
883000.0,Palacio,Centro,40.4118684,-3.7176348,A,24 kWh/m² año,A,4 Kg CO₂/m² año,0.0,False,True,Desconocida,False,False,2,False,False,A estrenar,False,False,2.0,False,False,0.0,False,False,False,90.0,90.0,False,False,False,Otro
410900.0,El Cañaveral,Vicálvaro,40.411542,-3.5447233,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,A estrenar,False,False,2.0,False,False,0.0,False,False,False,83.0,83.0,False,False,False,Piso
1499000.0,Lista,Salamanca,40.4334893,-3.6773472,C,124 kWh/m² año,D,24 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,4,False,False,En buen estado,False,False,3.0,False,False,6.0,True,False,False,151.0,151.0,False,False,False,Piso
560000.0,Guindalera,Salamanca,40.434233,-3.6672526,False,,False,,1.0,True,True,Más de 50 años,False,False,1,True,False,En buen estado,False,False,3.0,False,False,6.0,Fisico,False,False,85.0,70.0,True,False,False,Piso
650000.0,Guindalera,Salamanca,40.432476,-3.6713348,False,,False,,1.0,True,True,Más de 50 años,False,False,1,True,False,En buen estado,False,False,3.0,False,False,0.0,True,True,False,235.0,197.0,False,False,False,Piso
680000.0,Guindalera,Salamanca,40.4322264,-3.6718874,False,,False,,1.0,True,True,Más de 50 años,False,False,2,True,False,A reformar,True,False,3.0,False,False,0.0,True,True,False,237.0,198.0,False,False,False,Piso
1600000.0,Justicia-Chueca,Centro,40.4250336,-3.7003128,False,,False,,0.0,False,True,Desconocida,False,1.0,3,True,True,En buen estado,False,False,5.0,False,False,2.0,False,False,False,189.0,165.0,False,False,False,Otro
1500000.0,Hispanoamérica,Chamartín,40.4577187,-3.677719,False,,False,,0.0,True,True,Más de 50 años,False,False,3,False,False,En buen estado,False,True,5.0,False,False,0.0,False,False,False,223.0,194.0,False,False,False,Piso
285000.0,Pradolongo,Usera,40.3853124,-3.7051713,False,,False,,0.0,False,True,Más de 50 años,False,1.0,1,False,False,En buen estado,False,False,3.0,False,False,1.0,False,False,False,71.0,68.0,False,False,False,Piso
1490000.0,San Juan Bautista,Ciudad Lineal,40.4530873,-3.6534121,False,,False,,0.0,False,True,Menos de 5 años,False,False,2,False,False,En buen estado,False,True,3.0,False,True,4.0,False,False,False,160.0,160.0,False,False,False,Otro
1930000.0,Aravaca,Moncloa-Aravaca,40.4606482,-3.7804163,False,,False,,0.0,False,True,Desconocida,False,False,5,False,False,A estrenar,False,False,12.0,False,False,1.0,False,False,False,319.0,319.0,False,False,False,Piso
400000.0,Vista Alegre,Carabanchel,40.3783691,-3.7536163,False,,False,,0.0,False,True,Más de 50 años,False,False,2,False,False,En buen estado,False,False,3.0,False,False,7.0,False,False,False,94.0,94.0,False,False,False,Piso
460000.0,Rejas,San Blas,40.4439212,-3.5880239,False,,False,,0.0,True,True,Entre 20 y 30 años,False,False,2,True,False,En buen estado,False,True,3.0,False,False,0.0,False,True,False,141.0,105.0,False,False,False,Piso
415000.0,Rosas,San Blas,40.4221814,-3.6099084,False,,False,,0.0,True,True,Entre 20 y 30 años,False,False,1,True,False,En buen estado,False,True,2.0,False,False,0.0,False,True,False,81.0,75.0,False,False,False,Piso
3650000.0,Recoletos,Salamanca,40.4226,-3.68285,F,300 kWh/m² año,E,61 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,1.0,3,True,True,En buen estado,False,False,6.0,False,False,6.0,False,True,False,160.0,145.0,False,False,False,Otro
269900.0,Lucero,Latina,40.4047991,-3.7489908,False,,False,,0.0,False,True,Más de 50 años,False,False,1,True,False,En buen estado,False,False,3.0,False,False,0.0,False,False,False,64.0,64.0,False,False,False,Piso
249000.0,Ensanche de Vallecas-Valdecarros,Villa de Vallecas,40.3628048,-3.6054839,False,,False,,0.0,False,True,Desconocida,False,False,2,True,False,En buen estado,False,False,3.0,False,False,0.0,False,True,False,76.0,76.0,False,False,False,Otro
329000.0,Río Rosas,Chamberí,40.4463897,-3.701952,False,,False,,0.0,True,True,Más de 50 años,False,False,1,True,False,En buen estado,False,False,1.0,False,False,0.0,False,True,False,34.0,30.0,False,False,False,Piso
1770000.0,Goya,Salamanca,40.4217912,-3.6772485,G,346 kWh/m² año,F,72 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,1.0,2,True,False,En buen estado,False,False,5.0,False,False,3.0,False,False,False,156.0,141.0,False,False,False,Piso
499900.0,Ensanche de Vallecas-Valdecarros,Villa de Vallecas,40.334064,-3.5906244,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,A estrenar,False,False,3.0,False,False,0.0,False,False,False,109.0,109.0,False,False,False,Piso
1195000.0,Goya,Salamanca,40.4252141,-3.6754908,False,,False,,0.0,True,True,Más de 50 años,False,False,2,True,False,En buen estado,False,False,2.0,False,False,1.0,False,False,False,125.0,95.0,False,False,False,Piso
1700000.0,Recoletos,Salamanca,40.422744896,-3.68038587,False,,False,,0.0,False,True,Más de 50 años,False,False,3,False,False,En buen estado,False,False,2.0,False,False,1.0,False,True,False,175.0,175.0,False,False,False,Casa
998000.0,Cuatro Caminos,Tetuán,40.447249,-3.6991993,C,95 kWh/m² año,C,22 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,3,True,False,En buen estado,False,False,4.0,False,False,0.0,False,False,False,140.0,140.0,False,False,False,Casa
373900.0,Los Berrocales-Los Ahijones,Vicálvaro,40.393904724,-3.58149909,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,A estrenar,False,False,2.0,False,False,0.0,False,False,False,91.0,91.0,False,False,False,Piso
457900.0,Ensanche de Vallecas-Valdecarros,Villa de Vallecas,40.3409,-3.61166,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,A estrenar,False,False,3.0,False,False,0.0,False,False,False,119.0,119.0,False,False,False,Piso
449900.0,El Cañaveral,Vicálvaro,40.3974,-3.55761,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,A estrenar,False,False,2.0,False,False,0.0,False,False,False,90.0,90.0,False,False,False,Piso
1249000.0,Palacio,Centro,40.413703,-3.7152431,False,,False,,0.0,False,True,Entre 10 y 20 años,False,False,3,False,False,En buen estado,False,False,2.0,False,False,1.0,False,False,False,170.0,123.0,False,False,False,Otro
1095000.0,Castellana,Salamanca,40.4274917,-3.6772773,False,,False,,0.0,True,True,Desconocida,True,False,2,True,False,Reformado,False,False,3.0,False,False,3.0,También cuenta con portero físico,True,False,131.0,114.0,False,False,False,Casa
1119000.0,Sol,Centro,40.41769260000001,-3.7034134,False,,False,,0.0,False,True,Más de 50 años,False,False,3,False,False,En buen estado,False,False,3.0,False,False,2.0,False,False,False,136.0,112.0,False,False,False,Piso
1990000.0,Ibiza,Retiro,40.4202555,-3.6755725,False,,False,,0.0,True,True,Desconocida,False,False,4,True,False,A estrenar,False,False,3.0,False,False,3.0,False,True,False,167.0,138.0,False,False,False,Piso
1850000.0,Hispanoamérica,Chamartín,40.4545759,-3.6679797,D,151 kWh/m² año,D,47 Kg CO₂/m² año,0.0,False,True,Entre 10 y 20 años,False,False,4,False,True,En buen estado,False,False,4.0,False,True,0.0,False,True,False,250.0,250.0,False,False,False,Casa
340000.0,San Diego,Puente de Vallecas,40.3947193,-3.6701665,E,246 kWh/m² año,E,52 Kg CO₂/m² año,1.0,True,True,Entre 20 y 30 años,False,False,1,True,False,En buen estado,False,True,2.0,False,False,1.0,False,True,False,100.0,90.0,False,False,False,Piso
362900.0,Los Berrocales-Los Ahijones,Vicálvaro,40.393904724,-3.58149909,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,A estrenar,False,False,2.0,False,False,0.0,False,False,False,88.0,88.0,False,False,False,Piso
259900.0,Vallehermoso,Chamberí,40.4436468,-3.7037317,E,228 kWh/m² año,E,43 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,1,False,False,En buen estado,False,False,1.0,False,False,2.0,False,False,False,38.0,38.0,False,False,False,Piso
650000.0,Embajadores-Lavapiés,Centro,40.4066027,-3.6974994,E,195 kWh/m² año,E,41 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,2,True,False,En buen estado,False,False,4.0,False,False,1.0,False,True,False,135.0,120.0,False,False,False,Piso
690000.0,Río Rosas,Chamberí,40.4395427,-3.7005104,False,,False,,0.0,True,True,Más de 50 años,False,False,1,True,False,En buen estado,False,False,2.0,False,False,0.0,False,True,False,72.0,66.0,False,False,False,Otro
329900.0,Pilar,Fuencarral-El Pardo,40.4757999,-3.7126999,F,307 kWh/m² año,E,62 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,1,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,False,56.0,43.0,False,False,False,Otro
3999000.0,Recoletos,Salamanca,40.4281322,-3.6814351,C,130 kWh/m² año,C,34 Kg CO₂/m² año,1.0,True,True,Más de 50 años,True,False,3,True,False,Reformado,True,False,3.0,False,False,6.0,True,True,False,195.0,180.0,True,True,True,Otro
1400000.0,Aravaca,Moncloa-Aravaca,40.4475868,-3.7826114,C,63 kWh/m² año,B,12 Kg CO₂/m² año,1.0,False,True,Entre 10 y 20 años,False,False,3,False,False,En buen estado,False,True,5.0,False,False,2.0,False,False,False,236.0,190.0,False,False,False,Piso
530000.0,Palacio,Centro,40.41623,-3.7107248,F,309 kWh/m² año,E,63 Kg CO₂/m² año,0.0,False,True,Desconocida,False,False,2,True,False,En buen estado,False,False,3.0,False,False,1.0,False,False,False,108.0,108.0,False,False,False,Casa
5300000.0,Castellana,Salamanca,40.4338188,-3.6856831,False,,False,,0.0,True,True,Más de 50 años,False,False,6,True,False,A estrenar,False,True,6.0,False,False,3.0,True,False,False,405.0,405.0,True,False,False,Otro
750000.0,Embajadores-Lavapiés,Centro,40.4085986,-3.7012104,False,,False,,0.0,False,True,Desconocida,False,False,3,False,False,Reformado,False,False,5.0,False,False,2.0,False,True,False,123.0,123.0,True,False,False,Piso
1150000.0,Bellas Vistas,Tetuán,40.4537277,-3.7031762,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,En buen estado,True,False,3.0,False,False,0.0,False,False,False,189.0,189.0,False,False,False,Piso
630000.0,Delicias,Arganzuela,40.3952937,-3.6943594,False,,False,,0.0,True,True,Desconocida,False,False,2,True,False,En buen estado,False,False,4.0,False,False,1.0,False,False,False,118.0,118.0,False,False,False,Otro
1445000.0,Arapiles,Chamberí,40.4365792,-3.7054145,False,,False,,0.0,True,True,Desconocida,True,False,3,False,False,En buen estado,False,False,5.0,False,False,0.0,False,False,False,207.0,171.0,True,False,False,Piso
5695000.0,Recoletos,Salamanca,40.42755,-3.682354,False,,False,,0.0,False,True,Más de 50 años,False,False,4,True,False,En buen estado,False,False,3.0,False,False,4.0,False,False,False,323.0,323.0,False,False,False,Piso
2650000.0,Recoletos,Salamanca,40.4222617,-3.6809625,C,130 kWh/m² año,C,30 Kg CO₂/m² año,1.0,True,True,Más de 50 años,False,1.0,4,True,False,Reformado,False,False,3.0,False,False,1.0,True,False,False,148.0,140.0,False,False,True,Piso
309900.0,Pilar,Fuencarral-El Pardo,40.4754181,-3.7121501,E,199 kWh/m² año,E,39 Kg CO₂/m² año,0.0,True,True,Más de 50 años,False,False,1,False,False,En buen estado,False,False,2.0,False,False,1.0,False,False,False,58.0,40.0,False,False,False,Otro
269000.0,Canillejas,San Blas,40.4454405,-3.615809,D,148 kWh/m² año,D,45 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,1,False,False,En buen estado,False,False,2.0,False,False,2.0,False,False,False,63.0,63.0,False,False,False,Piso
548000.0,Universidad-Malasaña,Centro,40.4256246,-3.7049534,C,30 kWh/m² año,C,30 Kg CO₂/m² año,0.0,True,True,Más de 50 años,False,False,1,True,False,Reformado,False,False,2.0,False,False,4.0,True,False,False,80.0,70.0,False,False,False,Piso
1020000.0,Palacio,Centro,40.4158341,-3.7095616,C,134 kWh/m² año,C,34 Kg CO₂/m² año,0.0,True,True,Más de 50 años,False,1.0,2,True,False,En buen estado,True,False,4.0,False,False,2.0,True,True,False,180.0,170.0,False,False,True,Piso
1119000.0,Sol,Centro,40.4172277,-3.7044002,False,,False,,0.0,False,True,Desconocida,False,False,3,False,False,En buen estado,False,False,3.0,False,False,2.0,False,False,False,139.0,139.0,False,False,False,Otro
3650000.0,Aravaca,Moncloa-Aravaca,40.458924,-3.7659246,False,,False,,0.0,False,True,Menos de 5 años,False,False,7,True,False,En buen estado,False,True,5.0,True,True,0.0,False,False,False,754.0,754.0,False,False,False,Otro
705000.0,Peñagrande,Fuencarral-El Pardo,40.4784458,-3.7191302,E,150 kWh/m² año,D,26 Kg CO₂/m² año,0.0,False,True,Entre 30 y 50 años,False,False,2,False,False,En buen estado,False,False,4.0,True,True,0.0,False,False,False,135.0,135.0,False,False,False,Casa
365000.0,San Andrés,Villaverde,40.3484,-3.70229,False,,False,,0.0,False,True,Desconocida,False,False,2,True,False,A estrenar,False,False,3.0,False,False,1.0,False,False,False,114.0,114.0,False,False,False,Piso
499000.0,Palos de Moguer,Arganzuela,40.4041526,-3.6908928,False,,False,,0.0,True,True,Desconocida,False,False,1,True,False,En buen estado,False,False,1.0,False,False,3.0,False,True,False,67.0,67.0,False,False,False,Piso
440000.0,Arcos,San Blas,40.4176057,-3.6155692,False,,False,,0.0,False,True,Entre 20 y 30 años,False,False,2,False,False,Reformado,False,True,3.0,False,False,3.0,False,False,False,134.0,134.0,False,False,False,Piso
415000.0,Moscardó,Usera,40.3885691,-3.7002213,False,,False,,0.0,True,True,Desconocida,False,False,1,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,False,74.0,74.0,True,False,False,Piso
2150000.0,Goya,Salamanca,40.4248127,-3.6723875,False,,False,,0.0,False,True,Más de 50 años,False,False,3,True,False,En buen estado,False,False,4.0,False,False,1.0,False,True,False,174.0,174.0,False,False,False,Piso
685000.0,Salvador,San Blas,40.4392588,-3.6323276,False,,False,,0.0,True,True,Entre 20 y 30 años,False,False,2,False,False,Reformado,False,True,2.0,False,False,5.0,False,False,False,140.0,140.0,False,False,False,Chalet
1090000.0,Jerónimos,Retiro,40.4146496,-3.689781,False,,False,,0.0,True,True,Desconocida,False,False,2,False,True,A estrenar,False,False,2.0,False,False,6.0,True,True,False,86.0,79.0,False,False,False,Piso
2100000.0,Hispanoamérica,Chamartín,40.4528359,-3.684779,False,,False,,1.0,True,True,Más de 50 años,False,False,4,True,False,A reformar,False,True,6.0,False,False,2.0,True,True,True,280.0,248.0,False,False,False,Otro
325000.0,Peñagrande,Fuencarral-El Pardo,40.480687,-3.7206337,False,,False,,1.0,False,True,Entre 30 y 50 años,False,False,2,True,False,A estrenar,False,False,2.0,False,False,0.0,False,False,True,100.0,92.0,False,False,False,Piso
1150000.0,Río Rosas,Chamberí,40.4422675,-3.7035728,False,,False,,0.0,False,True,Más de 50 años,False,False,3,True,False,A reformar,False,False,4.0,False,False,0.0,False,False,False,168.0,148.0,False,False,False,Piso
356900.0,Los Berrocales-Los Ahijones,Vicálvaro,40.3967309,-3.5844075,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,A estrenar,False,False,2.0,False,False,0.0,False,False,False,88.0,88.0,False,False,False,Piso
456900.0,El Cañaveral,Vicálvaro,40.4017,-3.56105,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,A estrenar,False,False,2.0,False,False,0.0,False,False,False,118.0,118.0,False,False,False,Piso
379000.0,Chopera,Arganzuela,40.3946203,-3.696197,False,,False,,0.0,False,True,Más de 50 años,False,False,1,True,False,En buen estado,False,False,3.0,False,False,4.0,False,False,False,71.0,71.0,False,False,False,Piso
889000.0,Sol,Centro,40.4197146,-3.7041066,False,,False,,0.0,False,True,Más de 50 años,False,1.0,2,False,False,En buen estado,False,False,2.0,False,False,1.0,False,False,False,118.0,118.0,False,False,False,Otro
399000.0,Casa de Campo,Moncloa-Aravaca,40.3646398,-3.7516182,False,,False,,0.0,False,True,Entre 20 y 30 años,False,False,2,False,False,En buen estado,False,True,2.0,False,False,3.0,False,False,False,90.0,90.0,False,False,False,Otro
260000.0,Comillas,Carabanchel,40.3912894,-3.711081,E,228 kWh/m² año,E,39 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,1.0,2,False,False,A estrenar,False,False,2.0,False,False,0.0,True,False,False,82.0,82.0,False,False,False,Piso
1329000.0,Castellana,Salamanca,40.4361522,-3.6804593,C,121 kWh/m² año,C,21 Kg CO₂/m² año,1.0,True,True,Más de 50 años,False,False,2,True,False,Reformado,False,False,2.0,False,False,1.0,True,False,False,135.0,130.0,False,False,True,Piso
253000.0,Numancia,Puente de Vallecas,40.39744,-3.6640263,False,,False,,0.0,False,True,Más de 50 años,False,False,1,False,False,En buen estado,False,False,3.0,False,False,0.0,True,False,False,88.0,88.0,False,False,False,Piso
289000.0,San Pascual,Ciudad Lineal,40.443204,-3.6519276,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,En buen estado,False,False,3.0,False,False,7.0,False,False,False,99.0,99.0,False,False,False,Otro
1284900.0,Cuatro Caminos,Tetuán,40.4510161,-3.6956974,D,98 kWh/m² año,D,20 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,3,False,False,En buen estado,False,False,8.0,False,False,5.0,False,False,False,208.0,208.0,False,False,False,Piso
800000.0,Vallehermoso,Chamberí,40.4392051,-3.7073965,D,169 kWh/m² año,D,35 Kg CO₂/m² año,0.0,False,True,Desconocida,False,False,1,False,False,A reformar,False,False,2.0,False,False,5.0,True,False,False,94.0,94.0,False,False,False,Piso
890000.0,Fuentelarreina,Fuencarral-El Pardo,40.4747621,-3.7383219,B,104 kWh/m² año,B,54 Kg CO₂/m² año,0.0,False,True,Desconocida,False,False,2,True,False,En buen estado,False,False,3.0,False,True,2.0,False,False,False,130.0,130.0,False,False,False,Piso
390000.0,Rejas,San Blas,40.4434494,-3.5932323,False,,False,,0.0,False,True,Entre 20 y 30 años,False,False,1,False,False,En buen estado,False,True,2.0,False,False,0.0,False,True,False,84.0,74.0,False,False,False,Piso
355000.0,Palacio,Centro,40.4100337,-3.7119373,False,,False,,0.0,False,True,Desconocida,False,False,1,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,False,32.0,32.0,False,False,False,Casa
650000.0,Hispanoamérica,Chamartín,40.4584,-3.68661,False,,False,,0.0,False,True,Desconocida,False,False,1,False,False,En buen estado,False,False,1.0,False,False,7.0,False,False,False,74.0,74.0,False,False,False,Piso
640000.0,Palos de Moguer,Arganzuela,40.401895,-3.6956513,False,,False,,0.0,False,True,Entre 30 y 50 años,False,1.0,2,True,False,En buen estado,False,True,3.0,False,False,4.0,False,True,False,106.0,92.0,False,False,False,Piso
1800000.0,Goya,Salamanca,40.42709431,-3.670908186,False,,False,,0.0,False,True,Más de 50 años,False,1.0,3,True,False,En buen estado,False,False,5.0,False,False,7.0,False,True,False,226.0,206.0,False,False,False,Casa
620000.0,Castilla,Chamartín,40.4742576,-3.6856786,E,179 kWh/m² año,E,37 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,1,True,False,En buen estado,False,False,3.0,True,False,0.0,False,False,False,78.0,78.0,False,False,False,Piso
4500000.0,Aravaca,Moncloa-Aravaca,40.4595474,-3.7842692,False,,False,,0.0,False,True,Desconocida,False,False,1,False,False,A estrenar,False,False,,False,False,0.0,False,False,False,,,False,False,False,Chalet
933000.0,Ibiza,Retiro,40.4180057,-3.6740007,False,,False,,0.0,False,True,Más de 50 años,False,False,2,True,False,En buen estado,False,False,3.0,False,False,0.0,False,False,False,122.0,101.0,False,False,False,Piso
199000.0,Simancas,San Blas,40.4288919,-3.6276925,False,,False,,0.0,True,True,Más de 50 años,False,1.0,1,True,False,En buen estado,False,False,2.0,False,False,2.0,False,False,False,56.0,50.0,False,False,False,Piso
886000.0,Peñagrande,Fuencarral-El Pardo,40.47534,-3.7331707,False,,False,,0.0,False,True,Desconocida,False,False,3,False,False,A estrenar,False,False,4.0,False,False,6.0,False,False,False,136.0,136.0,False,False,False,Piso
2095000.0,Hispanoamérica,Chamartín,40.455494,-3.6782958,False,,False,,0.0,True,True,Entre 30 y 50 años,False,False,4,True,False,Reformado,False,True,4.0,False,True,6.0,True,False,False,300.0,280.0,False,False,False,Otro
1050000.0,Castellana,Salamanca,40.4341261,-3.6853473,B,104 kWh/m² año,B,53 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,2,True,False,En buen estado,False,False,2.0,False,False,0.0,False,False,False,112.0,112.0,False,False,False,Otro
515000.0,Rosas,San Blas,40.4232134,-3.6065342,False,,False,,0.0,False,True,Entre 20 y 30 años,False,False,2,True,False,En buen estado,False,True,2.0,False,False,0.0,False,True,False,150.0,115.0,False,False,False,Piso
4850000.0,Castellana,Salamanca,40.4333807,-3.685166,False,,False,,0.0,False,True,Desconocida,False,False,4,True,False,En buen estado,False,False,3.0,False,False,0.0,False,False,False,353.0,353.0,False,False,False,Piso
2600000.0,Justicia-Chueca,Centro,40.4223383,-3.6995021,False,,False,,0.0,False,True,Más de 50 años,False,1.0,17,True,False,En buen estado,False,False,24.0,False,False,1.0,False,False,False,315.0,315.0,False,False,False,Piso
653000.0,Peñagrande,Fuencarral-El Pardo,40.4718915,-3.7277227,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,A estrenar,False,False,2.0,False,False,0.0,False,False,False,69.0,69.0,True,False,False,Piso
275000.0,Simancas,San Blas,40.4359087,-3.6249521,False,,False,,0.0,True,True,Entre 10 y 20 años,False,False,2,True,False,En buen estado,False,True,1.0,True,False,2.0,False,False,False,86.0,72.0,False,False,False,Otro
620000.0,Argüelles,Moncloa-Aravaca,40.4212974,-3.7170027,False,,False,,0.0,True,True,Más de 50 años,False,1.0,2,True,False,Reformado,False,False,2.0,False,False,1.0,False,False,False,68.0,68.0,False,False,False,Otro
970000.0,Vallehermoso,Chamberí,40.4410547,-3.7136685,False,,False,,1.0,False,True,Más de 50 años,False,False,2,True,False,A reformar,False,False,5.0,False,False,2.0,False,False,False,185.0,155.0,False,False,False,Piso
2295000.0,Recoletos,Salamanca,40.4222714,-3.6856101,C,104 kWh/m² año,C,54 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,2,True,False,En buen estado,False,False,3.0,False,False,3.0,False,False,False,128.0,128.0,False,False,False,Piso
580000.0,Río Rosas,Chamberí,40.4386119,-3.6999008,E,167 kWh/m² año,E,35 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,1,False,False,A reformar,False,False,2.0,False,False,2.0,False,False,False,68.0,68.0,False,False,False,Piso
395000.0,Puerta del Ángel,Latina,40.4088974,-3.7388967,False,,False,,0.0,True,True,Más de 50 años,False,False,1,True,False,En buen estado,False,False,2.0,False,False,0.0,False,False,False,74.0,64.0,False,False,False,Piso
1750000.0,Lista,Salamanca,40.4352088,-3.6754786,False,,False,,0.0,False,True,Más de 50 años,False,1.0,2,True,False,En buen estado,False,True,6.0,False,False,8.0,False,False,False,131.0,113.0,False,False,False,Otro
440000.0,Legazpi,Arganzuela,40.3913803,-3.6935604,False,,False,,0.0,False,True,Desconocida,False,False,2,False,False,Reformado,False,False,2.0,False,False,1.0,False,False,False,82.0,69.0,False,False,False,Piso
229000.0,Palomeras Bajas,Puente de Vallecas,40.3910747,-3.6629906,F,298 kWh/m² año,E,60 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,1,False,False,En buen estado,False,False,3.0,False,False,0.0,False,False,False,58.0,58.0,False,False,False,Casa
1200000.0,Goya,Salamanca,40.4258459,-3.6706978,False,,False,,0.0,False,True,Más de 50 años,False,False,4,True,False,En buen estado,False,False,3.0,False,False,1.0,False,True,False,137.0,123.0,False,False,False,Otro
210000.0,Ambroz,Vicálvaro,40.4073899,-3.6050159,G,244 kWh/m² año,E,54 Kg CO₂/m² año,0.0,False,True,Más de 50 años,False,False,1,False,False,Reformado,False,False,2.0,False,False,0.0,False,False,False,50.0,50.0,False,False,False,Casa
