price_eur,barrio_encoded,distrito,latitude,longitude,adaptado_movilidad_reducida,aire_acondicionado,antiguedad,armarios_empotrados,ascensor,balcon,banos,calefaccion,chimenea,cocina_equipada,conservacion,exterior,garaje,habitaciones,jardin,piscina,puerta_blindada,sistema_seguridad,superficie_construida,terraza,trastero,vidrios_dobles,planta_numerica,amueblado_False,amueblado_True,amueblado_nan,cluster,cluster_label
1250000.0,1715335.7142857143,Salamanca,40.4285523,-3.6748631,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,138.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0,Piso Señorial Clásico
1195000.0,1650219.5579710144,Centro,40.4262786,-3.6966628,0.0,0.0,0.8422208186299589,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.4932338665827873,1.0,1.0,3.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,1.976227135273871,0.0,0.0,1.0,1,Apartamento Estándar
850000.0,394400.0,Fuencarral-El Pardo,40.484798418,-3.708543446,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,190.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,3,Lujo Moderno (Full Equip)
239000.0,335231.5789473684,San Blas,40.444643,-3.6163422,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1,Apartamento Estándar
1700000.0,1985104.0983606558,Salamanca,40.4260062,-3.6709603,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,141.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,4,Premium Reformado
4350000.0,2711931.214285714,Salamanca,40.4210297,-3.6847899,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.84298754507851,0.0,0.0,3.0,0.0,0.0,1.0,1.0,242.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,Premium Reformado
529000.0,1199881.3559322034,Centro,40.41874559999999,-3.7022166,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0208605689780421,1.0,0.0,2.651401949415763,0.0,0.0,1.0,0.0,92.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,Apartamento Estándar
1610000.0,1199881.3559322034,Centro,40.4155267,-3.7081466,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,229.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0,Piso Señorial Clásico
1349000.0,1372188.6956521738,Centro,40.4174376,-3.7103894,0.0,1.0,0.19374733157081026,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0,Piso Señorial Clásico
2500000.0,2779343.243243243,Retiro,40.4135302,-3.6894552,0.0,1.0,0.011033825915249595,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,Piso Señorial Clásico
370000.0,752190.7113402062,Centro,40.4300763,-3.7155928,0.0,0.0,0.36059451707979817,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.170305321884148,0.0,0.0,2.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.8727664884011093,0.0,0.0,1.0,1,Apartamento Estándar
4500000.0,1985104.0983606558,Salamanca,40.4228152,-3.679751,1.0,1.0,0.645249458122836,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,286.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,0,Piso Señorial Clásico
1349000.0,2711931.214285714,Salamanca,40.4210714,-3.6887873,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.083437313431434,0.0,0.0,2.0,0.0,0.0,0.0,1.0,120.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4,Premium Reformado
499000.0,380883.3333333333,Arganzuela,40.4043254,-3.690896,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.7916648012773226,0.0,0.0,1.0,0.0,0.0,1.0,0.0,67.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4,Premium Reformado
1900000.0,1985104.0983606558,Salamanca,40.4265964,-3.6734719,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,205.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0,Piso Señorial Clásico
920000.0,2588665.685185185,Chamberí,40.4372162,-3.6984331,0.0,1.0,5.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,Piso Señorial Clásico
1325000.0,1715335.7142857143,Salamanca,40.4298887,-3.6784376,0.0,1.0,0.12432362035150502,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.7665360018253304,0.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,4,Premium Reformado
1079000.0,1650219.5579710144,Centro,40.4224,-3.7007509,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,128.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,4,Premium Reformado
2550000.0,1985104.0983606558,Salamanca,40.4312372,-3.673709,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,269.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0,Piso Señorial Clásico
1809000.0,1715335.7142857143,Salamanca,40.4325271,-3.6736593,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.439160241290332,0.0,1.0,3.0,0.0,0.0,0.0,0.0,144.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4,Premium Reformado
1239000.0,1985104.0983606558,Salamanca,40.4256283,-3.6718843,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.3499505425223834,0.0,0.0,2.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0,Piso Señorial Clásico
1129000.0,1672377.7777777778,Chamberí,40.4317648,-3.7008057,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.8297820289745041,0.0,0.0,2.0,0.0,0.0,0.0,1.0,90.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4,Premium Reformado
2009000.0,1715335.7142857143,Salamanca,40.4307563,-3.6779942,0.0,1.0,0.5016638559483063,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,189.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,Piso Señorial Clásico
1950000.0,2053358.9743589743,Chamartín,40.4516412,-3.6871463,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,314.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0,Piso Señorial Clásico
1750000.0,2686057.5757575757,Moncloa-Aravaca,40.459103,-3.7709389,0.0,0.0,1.7640560533791074,1.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,600.0,1.0,0.0,0.0,4.37334735290975,0.0,0.0,1.0,3,Lujo Moderno (Full Equip)
1489000.0,1985104.0983606558,Salamanca,40.42586,-3.67434,0.0,0.0,0.37704033167974904,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.2015902119662734,0.0,0.0,3.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1.4554355462295456,0.0,1.0,0.0,4,Premium Reformado
3900000.0,2954981.132075472,Salamanca,40.4369544,-3.6876462,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0,Piso Señorial Clásico
2200000.0,2711931.214285714,Salamanca,40.4262328,-3.685156,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4,Premium Reformado
8000000.0,2954981.132075472,Salamanca,40.4306794,-3.6834401,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,462.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,4,Premium Reformado
1450000.0,915497.0294117647,Moncloa-Aravaca,40.4220461,-3.7151483,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0752283494010224,0.0,0.0,5.0,0.0,0.0,0.0,0.0,191.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0,Piso Señorial Clásico
799000.0,752190.7113402062,Centro,40.4246066,-3.7106308,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.6702061965870914,1.0,0.0,2.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4,Premium Reformado
1380000.0,1050198.55,Chamberí,40.4391,-3.71199,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,190.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,0,Piso Señorial Clásico
300000.0,301181.8181818182,Fuencarral-El Pardo,40.497702,-3.6865599,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,1.8060596109525484,0.0,0.0,1.0,1,Apartamento Estándar
7900000.0,2954981.132075472,Salamanca,40.4306936,-3.6879792,0.0,1.0,0.519554807065088,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,473.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0,Piso Señorial Clásico
420000.0,482555.55555555556,Tetuán,40.4654884,-3.6924293,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1,Apartamento Estándar
550000.0,915497.0294117647,Moncloa-Aravaca,40.4213034,-3.7177342,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,58.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0,Piso Señorial Clásico
1364000.0,1985104.0983606558,Salamanca,40.4289567,-3.6767565,0.0,1.0,0.4008871787352397,0.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,2.5849334105669106,0.0,1.0,0.0,4,Premium Reformado
719000.0,2053358.9743589743,Chamartín,40.4382788,-3.6801608,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.9365207431909373,0.0,0.0,2.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4,Premium Reformado
820000.0,1050198.55,Chamberí,40.4407453,-3.7091006,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1,Apartamento Estándar
959000.0,1774818.1818181819,Retiro,40.4211417,-3.6745542,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.772700961551952,0.0,0.0,3.0,0.0,0.0,1.0,0.0,104.0,0.0,0.0,0.0,2.4136530521120396,0.0,1.0,0.0,4,Premium Reformado
824500.0,1730648.148148148,Chamartín,40.4597791,-3.6762972,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,65.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0,0,Piso Señorial Clásico
1349000.0,2711931.214285714,Salamanca,40.4252026,-3.6872177,0.0,1.0,0.3023379299221889,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.073396821004714,0.0,0.0,2.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,2.82028258609367,0.0,1.0,0.0,4,Premium Reformado
4900000.0,1139363.6363636365,Tetuán,40.4481918,-3.7062112,0.0,0.0,-0.12052668507570852,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.31070268103709253,1.0,0.0,10.0,0.0,0.0,0.0,0.0,581.0,0.0,0.0,0.0,2.311984205769313,0.0,0.0,1.0,1,Apartamento Estándar
184000.0,471841.6666666667,Centro,40.4108823,-3.7038209,0.0,0.0,0.28205596120801335,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.8390256862308825,0.0,0.0,1.0,1,Apartamento Estándar
1600000.0,915000.0,Ciudad Lineal,40.450284359,-3.655708206,0.0,0.0,2.1622649901352577,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.946695586616801,1.0,1.0,6.0,1.0,1.0,0.0,0.0,290.0,0.0,1.0,0.0,2.5101381199456623,0.0,0.0,1.0,3,Lujo Moderno (Full Equip)
829000.0,2711931.214285714,Salamanca,40.4268957,-3.6802708,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,76.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4,Premium Reformado
1050000.0,1523074.0740740742,Fuencarral-El Pardo,40.534409,-3.7827479,0.0,0.0,1.4684850001137546,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.914300572976233,0.0,0.0,5.0,1.0,1.0,0.0,0.0,192.0,0.0,0.0,0.0,2.2735354789335873,0.0,0.0,1.0,3,Lujo Moderno (Full Equip)
799000.0,752190.7113402062,Centro,40.4277226,-3.7038499,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4,Premium Reformado
230000.0,300243.3333333333,Carabanchel,40.3932903,-3.7341196,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,Apartamento Estándar
199000.0,209809.0909090909,Latina,40.3972388,-3.7443218,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1,Apartamento Estándar
3100000.0,1672377.7777777778,Chamberí,40.429093,-3.6983561,0.0,1.0,0.3435251095754017,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,223.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0,Piso Señorial Clásico
4850000.0,2954981.132075472,Salamanca,40.4312908,-3.6820918,0.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,324.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,4,Premium Reformado
310000.0,483323.07692307694,Vicálvaro,40.403696441,-3.556853936,0.0,1.0,2.409594994249229,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.5167931795886729,1.0,1.0,1.0,0.0,1.0,1.0,0.0,49.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,3,Lujo Moderno (Full Equip)
750000.0,2686057.5757575757,Moncloa-Aravaca,40.44645,-3.7879798,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,205.0,1.0,0.0,1.0,2.7879052043252637,0.0,0.0,1.0,3,Lujo Moderno (Full Equip)
1915000.0,2954981.132075472,Salamanca,40.4346532,-3.6818273,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,127.0,1.0,1.0,1.0,7.0,0.0,0.0,1.0,0,Piso Señorial Clásico
2995000.0,2954981.132075472,Salamanca,40.4364248,-3.6883677,0.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,2.1552434753912233,0.0,0.0,4.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,Premium Reformado
2200000.0,2588665.685185185,Chamberí,40.426591,-3.6932242,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,Piso Señorial Clásico
759000.0,1199881.3559322034,Centro,40.4154037,-3.7055395,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,Piso Señorial Clásico
1275000.0,752190.7113402062,Centro,40.429750367,-3.708902368,0.0,0.0,0.3847251789155244,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.2087512210833853,0.0,0.0,4.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,1.957903898410682,0.0,0.0,1.0,1,Apartamento Estándar
2850000.0,1730648.148148148,Chamartín,40.4663148,-3.6794201,0.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,1.0,389.0,1.0,0.0,0.0,4.461415459848116,0.0,0.0,1.0,3,Lujo Moderno (Full Equip)
599000.0,1650219.5579710144,Centro,40.4239488,-3.6993435,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.1232657923479525,0.0,0.0,2.0,0.0,0.0,1.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Piso Señorial Clásico
959000.0,1372188.6956521738,Centro,40.4166406,-3.7128687,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.706310505344645,0.0,0.0,2.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,Premium Reformado
1100000.0,2711931.214285714,Salamanca,40.4240205,-3.6817548,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Piso Señorial Clásico
2950000.0,1985104.0983606558,Salamanca,40.4231411,-3.6798335,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4,Premium Reformado
3950000.0,2711931.214285714,Salamanca,40.4256424,-3.6733993,0.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,256.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4,Premium Reformado
4095000.0,2954981.132075472,Salamanca,40.4371283,-3.686555,0.0,1.0,0.8920957757020364,1.0,1.0,0.0,4.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,275.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0,Piso Señorial Clásico
2650000.0,2711931.214285714,Salamanca,40.4224304,-3.6805968,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.1693230597495003,0.0,0.0,3.0,0.0,0.0,1.0,1.0,148.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,4,Premium Reformado
948000.0,1672377.7777777778,Chamberí,40.43515,-3.70044,0.0,1.0,-0.0449371931217355,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,2.6921917179580905,0.0,0.0,1.0,1,Apartamento Estándar
759000.0,752190.7113402062,Centro,40.4226046,-3.7024079,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.829561567782653,0.0,0.0,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4,Premium Reformado
1459000.0,1985104.0983606558,Salamanca,40.4251611,-3.6785012,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.7538229540719765,1.0,0.0,2.0,0.0,0.0,1.0,0.0,97.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,4,Premium Reformado
2259000.0,1715335.7142857143,Salamanca,40.4349071,-3.6786684,0.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,2.489965376999961,0.0,0.0,3.0,0.0,0.0,0.0,0.0,197.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,4,Premium Reformado
759000.0,752190.7113402062,Centro,40.42301,-3.7022879,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.7629861120340453,0.0,0.0,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,2.2989342353081588,0.0,1.0,0.0,4,Premium Reformado
2259000.0,1715335.7142857143,Salamanca,40.4349111,-3.6790663,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.9471887022376428,1.0,0.0,3.0,0.0,0.0,1.0,0.0,197.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,4,Premium Reformado
1399000.0,1715335.7142857143,Salamanca,40.4320325,-3.6851177,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,131.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4,Premium Reformado
902000.0,1010533.3333333334,Hortaleza,40.4522638,-3.6165285,0.0,1.0,1.6261087003504553,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,229.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,3,Lujo Moderno (Full Equip)
1800000.0,2053358.9743589743,Chamartín,40.4521438,-3.6865021,1.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,268.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0,Piso Señorial Clásico
1800000.0,2686057.5757575757,Moncloa-Aravaca,40.458384,-3.7702652,0.0,0.0,3.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,600.0,1.0,0.0,1.0,4.474659081184557,0.0,0.0,1.0,3,Lujo Moderno (Full Equip)
1125000.0,2711931.214285714,Salamanca,40.4248,-3.68077,0.0,1.0,0.26219444393835034,1.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4,Premium Reformado
395000.0,1650219.5579710144,Centro,40.4212542,-3.6982263,0.0,0.0,-0.02917934591628013,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1,Apartamento Estándar
1589000.0,1103897.1794871795,Centro,40.4158192,-3.698825,0.0,1.0,0.4339722779011077,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0,Piso Señorial Clásico
669000.0,1464407.4074074074,Chamartín,40.453562,-3.6746,0.0,1.0,0.08704574953850841,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,Apartamento Estándar
1638000.0,1985104.0983606558,Salamanca,40.4260062,-3.6709603,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,217.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0,Piso Señorial Clásico
340000.0,346496.1538461539,Tetuán,40.4660866,-3.7066996,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,65.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,Piso Señorial Clásico
2500000.0,1199881.3559322034,Centro,40.4325758,-3.6746295,1.0,1.0,-0.19694430244468997,1.0,1.0,0.0,4.0,1.0,0.0,1.0,-0.10987122695121831,1.0,0.0,10.0,0.0,0.0,0.0,0.0,397.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,Piso Señorial Clásico
220000.0,1650219.5579710144,Centro,40.4214014,-3.6996794,0.0,0.0,0.34119146081592366,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4112764963045885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,1.8017563999521706,0.0,0.0,1.0,1,Apartamento Estándar
960000.0,2588665.685185185,Chamberí,40.4353095,-3.6949141,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,82.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4,Premium Reformado
450000.0,344119.1489361702,Ciudad Lineal,40.417508,-3.6257803,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,112.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0,Piso Señorial Clásico
2200000.0,1039260.0,Salamanca,40.4239114,-3.6638102,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,2.3560996979050746,0.0,1.0,0.0,4,Premium Reformado
1200000.0,1985104.0983606558,Salamanca,40.42792664,-3.669210181,0.0,0.0,0.04422386370583675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.032181712445479,1.0,0.0,3.0,0.0,0.0,0.0,0.0,181.0,1.0,0.0,0.0,2.7433226449277752,0.0,0.0,1.0,1,Apartamento Estándar
